,id,volume,subtype,date,year,title,source,person_sentby,person_sentto,city,era,inst_sentby,inst_sentto,person_mentioned,inst_mentioned
178,frus1969-76v30_d179,frus1969-76v30,historical-document,1975-03-08,1975,179. Memorandum From the President’s Deputy Assistant for National Security Affairs (Scowcroft) to President Ford,"Source: Library of Congress, Manuscript Division, Kissinger Papers, Box CL 273, Memoranda of Conversations, Chronological File. Secret; Sensitive. Sent for information. A notation on the memorandum indicates the President saw it.",['Brent C. Scowcroft'],['Ford Gerald R.'],Washington,Gerald R. Ford,[],[],"{'Clerides Glaufkos', 'Demirel Suleyman', 'Alexander Brig. Gen. Haig Jr. M.', 'Bitsios Dimitrios', 'Brent C. Scowcroft', 'Arthur Hartman', 'Esenbel Melih', 'Ford Gerald R.', 'A. Henry Kissinger', 'Bulent Ecevit', 'Denktash Rauf'}",set()
179,frus1969-76v30_d180,frus1969-76v30,editorial-note,,,180. Editorial Note,,[],[],,,[],[],"{'Ford Gerald R.', 'A. Henry Kissinger'}",set()
180,frus1969-76v30_d181,frus1969-76v30,historical-document,1975-06-10,1975,181. Telegram From the Embassy in Cyprus to the Department of State,"Source: Ford Library, National Security Adviser, President Country Files for Middle East and South Asia, Box 3, Cyprus Nodis to Secretary of State 10. Secret; Immediate;Nodis.",['Crawford R. William'],[],Nicosia,Gerald R. Ford,['the Embassy in Cyprus'],['the Department of State'],"{'CI. Christophides John', 'Eugene Rossides', 'Constantine Karamanlis', 'Clerides Glaufkos', 'Demirel Suleyman', 'Crawford R. William', 'Kurt Waldheim', 'Arthur Hartman', 'Bitsios Dimitrios', 'III Makarios', 'Ford Gerald R.', 'A. Henry Kissinger', 'Denktash Rauf'}","{'t_AID1', 't_GOC1', 't_UN1', 't_USUN1', 't_USG1', 't_FY1', 't_UNSC1', 't_UNGA1'}"
181,frus1969-76v30_d182,frus1969-76v30,historical-document,1975-06-27,1975,182. Telegram From the Embassy in Cyprus to the Department of State,"Source: Ford Library, National Security Adviser, Presidential Country Files for Middle East and South Asia, Box 3, Cyprus Nodis to Secretary of State 10. Secret; Immediate;Nodis; Noforn.",['Crawford R. William'],[],Nicosia,Gerald R. Ford,['Embassy in Cyprus'],['Department of State'],"{'Constantine Karamanlis', 'Clerides Glaufkos', 'Crawford R. William', 'Georgios Mavros', 'Lyssarides Vassos', 'Kurt Waldheim', 'III Makarios', 'Dountas Michalis', 'Denktash Rauf'}","{'t_AKEL1', 't_UNSC1', 't_UNGA1'}"
182,frus1969-76v30_d183,frus1969-76v30,historical-document,1975-07-31,1975,183. Memorandum of Conversation,"Source: Library of Congress, Manuscript Division, Kissinger Papers, CL 273, Memoranda of Conversations, Chronological File. Secret; Nodis. Drafted by Hartman and approved in S on August 9. The meeting took place in Finlandia Hall. Kissinger was in Helsinki for CSCE talks.",[],[],Helsinki,Gerald R. Ford,[],[],"{'Brademas John', 'Dietrich Genscher Hans', 'Andreas Papandreou', 'Demirel Suleyman', 'Georgios Mavros', 'Callaghan James', 'Bitsios Dimitrios', 'Arthur Hartman', 'III Makarios'}","{'t_EC1', 't_Z1'}"
183,frus1969-76v30_d184,frus1969-76v30,historical-document,1975-08-01,1975,184. Memorandum of Conversation,"Source: Ford Library, National Security Adviser, Memoranda of Conversations, Box 14. Secret; Nodis. The luncheon meeting was held at the U.S. Embassy Residence.",[],[],Helsinki,Gerald R. Ford,[],[],"{'Constantine Karamanlis', 'Jean Sauvagnargues', 'Demirel Suleyman', 'Brent C. Scowcroft', 'Giscard Valéry d’Estaing', 'A. Henry Kissinger', 'Bulent Ecevit'}",set()
184,frus1969-76v30_d185,frus1969-76v30,historical-document,1975-09-24,1975,185. Memorandum of Conversation,"Source: Library of Congress, Manuscript Division, Kissinger Papers, Box CL 274, Memoranda of Conversations, Chronological File. Secret; Nodis. Drafted by Eagleton and cleared in S on October 3. The meeting was held in the Secretary’s suite at the Waldorf Astoria while he attended the UN General Assembly.",[],[],New York,Gerald R. Ford,[],[],"{'Brademas John', 'Dietrich Genscher Hans', 'Erbakan Necmettin', 'Jean Sauvagnargues', 'Demirel Suleyman', 'Clerides Glaufkos', 'Kurt Waldheim', 'Bitsios Dimitrios', 'Arthur Hartman', 'Brent C. Scowcroft', 'III Makarios', 'Ford Gerald R.', 'Bulent Ecevit', 'Denktash Rauf'}",{'t_UN1'}
185,frus1969-76v30_d186,frus1969-76v30,historical-document,1975-10-01,1975,186. Telegram From the Department of State to the Embassy in Cyprus,"Source: National Archives, RG 59, Records of Joseph Sisco, 1951–1976, Entry 5405, Box 21, Cyprus 1974/1975. Secret; Immediate; Nodis. Repeated Priority to Ankara and Athens.",['Ingersoll Robert S.'],[],Washington,Gerald R. Ford,['Department of State'],['Embassy in Cyprus'],"{'CI. Christophides John', 'J. Joseph Sisco', 'Eugene Rossides', 'Eagleton F. Thomas', 'Ingersoll Robert S.', 'III Makarios', 'Dimitriou G. Nicos'}","{'t_UNGA1', 't_UN1', 't_EURSE1'}"
186,frus1969-76v30_d187,frus1969-76v30,historical-document,1975-11-21,1975,187. Telegram From the Department of State to the Embassy in Cyprus,"Source: Ford Library, National Security Adviser, President Country Files for Middle East and South Asia, Box 2, Cyprus Exdis. Secret; Immediate; Exdis. Drafted by Eagleton and approved by Hartman and in S. Repeated Immediate to Athens, Ankara, and USUN.",['A. Henry Kissinger'],[],Washington,Gerald R. Ford,['Department of State'],['Embassy in Cyprus'],"{'Clerides Glaufkos', 'Kurt Waldheim', 'III Makarios', 'A. Henry Kissinger', 'Denktash Rauf'}","{'t_UN1', 't_UNGA1'}"
187,frus1969-76v30_d188,frus1969-76v30,historical-document,1975-11-22,1975,188. Telegram From the Department of State to the Embassy in Cyprus,"Source: National Archives, RG 59, Records of Joseph Sisco, 1951–1976, Box 21, Cyprus 1974/1975. Confidential; Immediate. Drafted by J. Morton (EUR/SE) and approved by Sisco, James Lowenstein, Eagleton, and in S. Repeated Immediate to Ankara, Athens, London, and USUN.",['A. Henry Kissinger'],[],Washington,Gerald R. Ford,['Department of State'],['Embassy in Cyprus'],"{'J. Joseph Sisco', 'A. Henry Kissinger', 'Dimitriou G. Nicos', 'Denktash Rauf'}","{'t_UN1', 't_UDI1'}"
188,frus1969-76v30_d189,frus1969-76v30,historical-document,1976-02-16,1976,189. Memorandum From A. Denis Clift of the National Security Council Staff to the President’s Assistant for National Security Affairs (Scowcroft),"Source: Ford Library, National Security Adviser, Presidential Country Files for Middle East and South Asia, Box 33, Turkey 14. Secret; Sensitive; Eyes Only; Outside the System. Sent for action. Scowcroft wrote “Thanks” on the memorandum.",['A. Clift Denis'],['Brent C. Scowcroft'],Washington,Gerald R. Ford,[],[],"{'Bulent Ecevit', 'A. Clift Denis', 'B. Jack Kubisch', 'Demirel Suleyman', 'Alexander Brig. Gen. Haig Jr. M.', 'Crawford R. William', 'Brent C. Scowcroft', 'III Makarios', 'Gen. Sancar Semih', 'A. Henry Kissinger', 'B. Macomber William', 'M. Nixon Richard'}","{'t_EC1', 't_NATO1'}"
189,frus1969-76v30_d190,frus1969-76v30,historical-document,1976-06-16,1976,190. Memorandum of Conversation,"Source: Library of Congress, Manuscript Division, Kissinger Papers, Box CL 276, Memoranda of Conversations, Chronological File. Secret; Nodis. Drafted by Eagleton on June 17 and approved in S on July 9. The meeting was held in the Secretary’s office.",[],[],Washington,Gerald R. Ford,[],[],"{'CI. Christophides John', 'J. Joseph Sisco', 'Crawford R. William', 'Kurt Waldheim', 'Arthur Hartman', 'III Makarios', 'A. Henry Kissinger', 'C. Habib Philip', 'Dimitriou G. Nicos'}","{'t_EUR1', 't_NATO1', 't_EURSE1'}"
190,frus1969-76v30_d191,frus1969-76v30,historical-document,1976-06-16,1976,191. Memorandum of Conversation,"Source: Library of Congress, Manuscript Division, Kissinger Papers, Box CL 276, Memoranda of Conversations, Chronological File. Secret; Nodis. Drafted by Eagleton on June 17 and cleared in S on July 9. The meeting was held in the Secretary’s office.",[],[],Washington,Gerald R. Ford,[],[],"{'CI. Christophides John', 'Helmut Schmidt', 'Crawford R. William', 'Demirel Suleyman', 'Kurt Waldheim', 'III Makarios', 'Dimitriou G. Nicos', 'Denktash Rauf'}",{'t_EURSE1'}
191,frus1969-76v30_d192,frus1969-76v30,historical-document,1976-06-23,1976,192. Memorandum of Conversation,"Source: Ford Library, National Security Adviser, Memoranda of Conversations, Box 20. Secret; Nodis. The meeting was held in the Oval Office.",[],[],Washington,Gerald R. Ford,[],[],"{'Donald H. Rumsfeld', 'Ford Gerald R.', 'Brent C. Scowcroft'}",set()
192,frus1969-76v30_d193,frus1969-76v30,historical-document,1976-10-02,1976,193. Memorandum of Conversation,"Source: Library of Congress, Manuscript Division, Kissinger Papers, Box CL 277, Memoranda of Conversations, Chronological File. Secret; Nodis. Drafted by Shirley on October 4 and cleared in S on October 26. The meeting was held in the James Madison Room at the Department of State.",[],[],Washington,Gerald R. Ford,[],[],"{'J. McCloskey Robert', 'Arthur Hartman', 'Bitsios Dimitrios', 'Helmut Sonnenfeldt “Hal”', 'Max Stoel Van der'}","{'t_EC1', 't_UN1', 't_EUR1'}"
193,frus1969-76v30_d194,frus1969-76v30,historical-document,1976-11-03,1976,194. Action Memorandum From the Assistant Secretary of State for European Affairs (Hartman) to Secretary of State Kissinger,"Source: National Archives, RG 59, Records of Henry Kissinger, Entry 5403, Box 1, Nodis Miscellaneous Documents, 1973–1977. Secret; Nodis. Drafted by Nelson Ledsky and Raymond Ewing of EUR/SE. On November 7 Kissinger noted, “Hold for transition discussion.”",['Arthur Hartman'],['A. Henry Kissinger'],Washington,Gerald R. Ford,[],[],"{'Demirel Suleyman', 'Kurt Waldheim', 'Arthur Hartman', 'III Makarios', 'A. Henry Kissinger', 'Denktash Rauf'}","{'t_EC1', 't_UN1', 't_NATO1', 't_DCA1'}"
194,frus1969-76v30_d195,frus1969-76v30,historical-document,1973-07-16,1973,195. Letter From Acting Secretary of State Rush to Secretary of Defense Schlesinger,"Source: National Archives, RG 59, Central Files 1970–73, DEF 12–5 TUR. Secret. Drafted by Nicholas Murphy (NEA/TUR) on July 13; cleared by Robert Dillon NEA/TUR), Rodger Davies (NEA), Ray Cline (INR), and Thomas Pickering (PM). Rush’s handwritten signature is at the bottom of the first page of the letter.","['Kenneth Rush', 'Ken']",['James Schlesinger'],Washington,Richard M. Nixon,[],[],"{'James Schlesinger', 'Kenneth Rush'}",set()
195,frus1969-76v30_d196,frus1969-76v30,historical-document,1973-07-19,1973,196. Research Study Prepared in the Bureau of Intelligence and Research,"Source: National Archives, RG 59, Central Files 1970–73, POL 15 TUR. Secret; No Foreign Dissem; Controlled Dissem. Drafted by Rotklein, cleared by Curtis Jones, and released by George Denney. A note at the bottom of the first page reads: “Aside from normal substantive exchange with other agencies at the working level; it has not been coordinated elsewhere.”",[],[],Washington,Richard M. Nixon,[],[],"{'Faruk Gen. Gürler', 'Demirel Suleyman', 'Fahri Korutuk', 'Mehmet Naim Talu'}","{'t_RPP1', 't_JP1'}"
196,frus1969-76v30_d197,frus1969-76v30,historical-document,1973-10-17,1973,197. Information Memorandum From the Officer-in-Charge of Turkish Affairs in the Bureau of Near Eastern and South Asian Affairs (Dillon) to the Assistant Secretary of State for Near Eastern and South Asian Affairs (Sisco),"Source: National Archives, RG 59, Central Files 1970–73, POL 14 TUR. Confidential. Drafted by Nicholas Murphy and sent through Rodger Davies.",['Dillon Robert'],['J. Joseph Sisco'],Washington,Richard M. Nixon,[],[],"{'J. Joseph Sisco', 'Bulent Ecevit', 'Demirel Suleyman', 'Dillon Robert'}","{'t_JP1', 't_RPP1', 't_USG1'}"
197,frus1969-76v30_d198,frus1969-76v30,historical-document,1973-11-03,1973,198. Telegram From the Embassy in Turkey to the Department of State,"Source: National Archives, Nixon Presidential Materials, NSC Files, Box 633, Country Files, Middle East, Turkey, Vol. III. Secret; Priority; Exdis.",['B. Macomber William'],[],Ankara,Richard M. Nixon,['the Embassy in Turkey'],['the Department of State'],"{'Donald H. Rumsfeld', 'B. Macomber William'}","{'t_USIS1', 't_NATO1', 't_GOT1', 't_Dept1', 't_USG1'}"
198,frus1969-76v30_d199,frus1969-76v30,historical-document,1974-02-15,1974,199. Memorandum From Harold Saunders and Henry Applebaum of the National Security Council Staff to Secretary of State Kissinger,"Source: National Archives, Nixon Presidential Materials, NSC Files, Box 634, Country Files, Middle East, Turkey, Vol. IV. Secret. Sent for information. Concurred in by Horan and Froebe of the NSC staff.",['H. Harold Saunders “Hal”'],['A. Henry Kissinger'],Washington,Richard M. Nixon,[],[],"{'H. Harold Saunders “Hal”', 'B. Macomber William', 'A. Henry Kissinger'}",{'t_USG1'}
199,frus1969-76v30_d200,frus1969-76v30,historical-document,1974-03-15,1974,200. Telegram From the Embassy in Turkey to the Department of State,"Source: National Archives, Nixon Presidential Materials, NSC Files, Box 634, Country Files, Middle East, Turkey, Vol. IV. Secret; Exdis. Repeated to Athens.",['B. Macomber William'],[],Ankara,Richard M. Nixon,['the Embassy in Turkey'],['the Department of State'],"{'B. Macomber William', 'Gen. Sancar Semih'}","{'t_MFA1', 't_GOT1'}"
200,frus1969-76v30_d201,frus1969-76v30,historical-document,1974-04-15,1974,201. Memorandum of Conversation,"Source: Library of Congress, Manuscript Division, Kissinger Papers, Box CL 272, Memoranda of Conversations, Chronological File. Confidential; Nodis. Drafted by Robert Dillon on April 16 and concurred in by Atherton. The meeting was held in the Waldorf Towers. Kissinger was in New York for a special session of the UN General Assembly.",[],[],New York,Richard M. Nixon,[],[],"{'Bulent Ecevit', 'Georges Pompidou', 'Alfred Atherton Jr. L. “Roy”', 'Dillon Robert', 'Arthur Hartman', 'Esenbel Melih', 'M. Nixon Richard', 'B. Macomber William'}","{'t_UN1', 't_NEA1', 't_NATO1', 't_NEATUR1'}"
201,frus1969-76v30_d202,frus1969-76v30,historical-document,1974-05-03,1974,202. Memorandum From Harold E. Horan and Henry R. Applebaum of the National Security Council Staff to the President’s Deputy Assistant for National Security Affairs (Scowcroft),"Source: National Archives, Nixon Presidential Materials, NSC Files, Box 634, Country Files, Middle East, Turkey, Vol. IV. Secret. Sent for action.",['Harold E. Horan'],['Brent C. Scowcroft'],Washington,Richard M. Nixon,[],[],"{'Brent C. Scowcroft', 'Bulent Ecevit', 'B. Macomber William', 'M. Nixon Richard'}",{'t_CENTO1'}
202,frus1969-76v30_d203,frus1969-76v30,editorial-note,,,203. Editorial Note,,[],[],,,[],[],set(),set()
203,frus1969-76v30_d204,frus1969-76v30,historical-document,1974-07-02,1974,204. Telegram From the Embassy in Turkey to the Department of State,"Source: National Archives, Nixon Presidential Materials, NSC Files, Box 634, Country Files, Middle East, Turkey, Vol. IV. Confidential; Flash;Exdis. Sent also Niact Immediate to Moscow for Saunders and Hartman. Repeated Immediate to New Delhi, Bangkok, Islamabad, Kabul, Adana, Istanbul, Izmur, the U.S. Mission in Geneva, and USUN.",['B. Macomber William'],[],Ankara,Richard M. Nixon,['Embassy in Turkey'],['Department of State'],"{'B. Macomber William', 'Hasan Isik', 'Bulent Ecevit'}","{'t_FonMin1', 't_PriMin1', 't_GOT1', 't_DCM1', 't_USG1'}"
204,frus1969-76v30_d205,frus1969-76v30,historical-document,1974-07-10,1974,205. Memorandum From Harold E. Horan of the National Security Council Staff to the President’s Deputy Assistant for National Security Affairs (Scowcroft),"Source: National Archives, Nixon Presidential Materials, NSC Files, Box 634, Country Files, Middle East, Turkey, Vol. IV. Secret. Sent for urgent action. A notation in Scowcroft’s handwriting on the memorandum indicates that Kissinger saw it.",['Harold E. Horan'],['Brent C. Scowcroft'],Washington,Richard M. Nixon,[],[],"{'Brent C. Scowcroft', 'A. Henry Kissinger'}","{'t_FY1', 't_NATO1', 't_DEA1', 't_GOT1'}"
205,frus1969-76v30_d206,frus1969-76v30,historical-document,1974-07-16,1974,206. Paper Prepared by the National Security Council Interdepartmental Group for Europe,"Source: Ford Library, NSC Institutional Files (H–Files), Box H–54, NSDM 267. Secret. Concurred in by John McDonald (IO/CMD), James Michel (L/PM), Mark Feldman Cyrus Vance (S/NM), [name not declassified] (CIA), Kenneth Towery (USIA), and Robert Mantel and E. Johnson (OMB). Not concurred in by DOD/ISA, Treasury, AID, and JCS. Nonresponse by DEA. Transmitted by Jeanne Davis of the NSC staff to the Departments of State, Defense, and Treasury, CIA, JCS, USIA, AID, and DEA. (Ibid.)",[],[],Washington,Richard M. Nixon,[],[],"{'Bulent Ecevit', 'B. Macomber William'}","{'t_UN1', 't_FY1', 't_GOT1'}"
206,frus1969-76v30_d207,frus1969-76v30,historical-document,1974-07-17,1974,207. Telegram From the Embassy in Turkey to the Department of State,"Source: National Archives, Nixon Presidential Materials, NSC Files, Box 634, Country Files, Middle East, Turkey, Vol. IV. Secret; Exdis. Repeated to Athens and USNATO.",['B. Macomber William'],[],Ankara,Richard M. Nixon,['the Embassy in Turkey'],['the Department of State'],"{'B. Macomber William', 'A. Henry Kissinger'}","{'t_PriMin1', 't_NATO1', 't_SEPTEL1', 't_GOT1'}"
207,frus1969-76v30_d208,frus1969-76v30,historical-document,1974-08-21,1974,208. Memorandum From the President’s Assistant for National Security Affairs (Kissinger) to President Ford,"Source: Ford Library, NSC Institutional Files (H-Files), Box H-54, NSDM 267. Secret. Sent for action. An earlier draft was distributed on July 16 and summarized in an NSC memorandum for Kissinger on July 29. (Ibid.) Kissinger disagreed with the recommended option which included threatening sanctions against the Turks. Scowcroft submitted this revised paper, which reflected Kissinger’s concerns, to Kissinger on August",['A. Henry Kissinger'],['Ford Gerald R.'],Washington,Gerald R. Ford,[],[],"{'Bulent Ecevit', 'M. Nixon Richard', 'Ford Gerald R.', 'A. Henry Kissinger'}","{'t_AID1', 't_CIA1', 't_NATO1', 't_FY1', 't_USIA1', 't_UN1', 't_OMB1'}"
208,frus1969-76v30_d209,frus1969-76v30,historical-document,1974-08-23,1974,209. National Security Decision Memorandum 267,"Source: Library of Congress, Manuscript Division, Kissinger Papers, Box CL 315, National Security Council, NSDM 7/74–11/76. Secret. Copies were sent to the Director of the Office of Management and Budget, the Director of Central Intelligence, the Chairman of the Joint Chiefs of Staff, the Director of the Domestic Council, and the Director of the United States Information Agency.",['A. Henry Kissinger'],[],Washington,Gerald R. Ford,[],[],{'A. Henry Kissinger'},set()
209,frus1969-76v30_d210,frus1969-76v30,historical-document,1974-09-24,1974,210. Memorandum of Conversation,"Source: Library of Congress, Manuscript Division, Kissinger Papers, Box CL 272, Memoranda of Conversations, Chronological File. Confidential;Nodis. Drafted by Eagleton and cleared in S on September 30. The meeting was held in the Secretary’s suite at the Waldorf Hotel.",[],[],New York,Gerald R. Ford,[],[],"{'J. Joseph Sisco', 'A. Clift Denis', 'Constantine Karamanlis', 'Georgios Mavros', 'Esenbel Melih', 'Arthur Hartman', 'III Makarios', 'A. Henry Kissinger'}","{'t_USSR1', 't_EUR1', 't_NSC1', 't_NATO1', 't_USG1', 't_SE1', 't_UNGA1'}"
210,frus1969-76v30_d211,frus1969-76v30,historical-document,1974-09-26,1974,211. Memorandum of Conversation,"Source: Library of Congress, Manuscript Division, Kissinger Papers, Box CL 124, Geopolitical File, Cyprus, Chronological File. Secret. The meeting was held in the family dining room of the White House residence. According to the President’s Daily Diary, the breakfast meeting was held 7:55–10:08 a.m. (Ford Library, President’s Daily Diary) Ford and Kissinger previously met with a bipartisan congressional leadership delegation to talk about foreign aid, including aid for Turkey, on September 12. (Ibid., National Security Advisor, Memoranda of Conversations, Box 5) Kissinger discusses the aid cutoff in Years of Renewal, pp. 235–236.",[],[],Washington,Gerald R. Ford,[],[],"{'Brademas John', '(Mike) J. Mansfield Michael', '(Tip) O’Neill P. Thomas', 'D. Hugh Scott', 'Constantine Karamanlis', 'Fulbright J. William', 'H. Hubert Humphrey', 'J. John Rhodes', '(Bill) Clements Jr. William', 'Georgios Mavros', 'Frelinghuysen H.B. Peter', 'Brent C. Scowcroft', 'III Makarios', 'Ford Gerald R.', 'A. Henry Kissinger', 'Hamilton Herbert Lee', 'E. Morgan Thomas', 'Bulent Ecevit'}","{'t_CR1', 't_NATO1', 't_UN1', 't_PR1', 't_AHEPA1'}"
211,frus1969-76v30_d212,frus1969-76v30,historical-document,1974-10-24,1974,212. Telegram From Secretary of State Kissinger to the President’s Deputy Assistant for National Security Affairs (Scowcroft),"Source: Ford Library, National Security Adviser, Presidential Trip Files, Box 4, November USSR, Hakto 1. Secret; Sensitive; Immediate. Kissinger was in Moscow to talk to Brezhnev about SALT and the Middle East.",['A. Henry Kissinger'],['Brent C. Scowcroft'],Moscow,Gerald R. Ford,[],[],"{'Brent C. Scowcroft', 'Bulent Ecevit', 'A. Henry Kissinger'}",set()
212,frus1969-76v30_d213,frus1969-76v30,historical-document,1974-11-20,1974,213. Memorandum From Director of Central Intelligence Colby to the President’s Assistant for National Security Affairs Kissinger),"Source: National Security Council, Ford Intelligence Files, Subject M–Z, Turkey,","['Colby E. William', '(Bill) Clements Jr. William']",['A. Henry Kissinger'],Washington,Gerald R. Ford,[],[],"{'(Bill) Clements Jr. William', 'Eagleton F. Thomas', 'Colby E. William', 'A. Henry Kissinger'}",{'t_NATO1'}
213,frus1969-76v30_d214,frus1969-76v30,historical-document,1974-12-05,1974,214. Backchannel Message From the President’s Deputy Assistant for National Security Affairs (Scowcroft) to the Supreme Allied Commander in Europe (Haig) in Ankara,"Source: Ford Library, National Security Adviser, Backchannel Messages,",['Brent C. Scowcroft'],['Alexander Brig. Gen. Haig Jr. M.'],Washington,Gerald R. Ford,[],[],"{'Brent C. Scowcroft', 'Alexander Brig. Gen. Haig Jr. M.'}",set()
214,frus1969-76v30_d215,frus1969-76v30,historical-document,1975-01-16,1975,215. Intelligence Note Prepared in the Bureau of Intelligence and Research,"Source: Ford Library, National Security Adviser, NSC Staff for Europe, Canada, and Ocean Affairs: Convenience Files, 1974–1977, Box 26, Turkey 1975, NSC. Secret; No Foreign Dissem; Controlled Dissem. Prepared by Charles Hartley and Philip Stoddard. A note at the bottom of the first page reads: “Aside from normal substantive exchange with other agencies at the working level, it has not been coordinated elsewhere.”",[],[],Washington,Gerald R. Ford,[],[],"{'Clerides Glaufkos', 'Demirel Suleyman', 'Esenbel Melih', 'Irmak Mahmut Sadi', 'Bulent Ecevit', 'Denktash Rauf'}",{'t_INR1'}
215,frus1969-76v30_d216,frus1969-76v30,historical-document,1975-01-20,1975,216. Memorandum From A. Denis Clift of the National Security Council Staff to Secretary of State Kissinger,"Source: Ford Library, National Security Adviser, Presidential Country Files for Middle East and South Asia, Box 33, Turkey 2. Secret. Sent for information. Kissinger initialed the document indicating that he had seen it.",['A. Clift Denis'],['A. Henry Kissinger'],Washington,Gerald R. Ford,[],[],"{'A. Clift Denis', 'A. Henry Kissinger'}","{'t_USSR1', 't_NATO1'}"
216,frus1969-76v30_d217,frus1969-76v30,historical-document,1975-02-21,1975,217. Interagency Intelligence Memorandum,"Source: Central Intelligence Agency, NIC Files, Job 79–R01012A. Secret; No Foreign Dissem; Background Use Only; Controlled Dissem. A note on the first page reads: CIA and DIA and has been reviewed and endorsed by representatives of State/INR as well as CIA and DIA.”",[],[],Washington,Gerald R. Ford,[],[],{'Irmak Mahmut Sadi'},"{'t_USSR1', 't_EC1', 't_MAP1', 't_NATO1', 't_GNP1', 't_DCI1'}"
217,frus1969-76v30_d218,frus1969-76v30,historical-document,1975-03-10,1975,218. Memorandum From the President’s Deputy Assistant for National Security Affairs (Scowcroft) to President Ford,"Source: Library of Congress, Manuscript Division, Kissinger Papers, Box CL 273, Memoranda of Conversations, Chronological File, March 1975. Secret; Sensitive; Exclusively Eyes Only. Ford initialed the memorandum.",['Brent C. Scowcroft'],['Ford Gerald R.'],Washington,Gerald R. Ford,[],[],"{'Constantine Karamanlis', 'Demirel Suleyman', 'Esenbel Melih', 'Brent C. Scowcroft', 'Irmak Mahmut Sadi', 'Ford Gerald R.', 'Gen. Sancar Semih', 'A. Henry Kissinger', 'Bulent Ecevit'}",set()
218,frus1969-76v30_d219,frus1969-76v30,historical-document,1975-03-11,1975,219. Memorandum From the President’s Deputy Assistant for National Security Affairs (Scowcroft) to President Ford,"Source: Ford Library, National Security Adviser, Trip Briefing Books and Cables for Henry Kissinger, 1974–1976, Box 6, HAK for President. Secret; Sensitive. Sent for information. Ford initialed the memorandum.",['Brent C. Scowcroft'],['Ford Gerald R.'],Washington,Gerald R. Ford,[],[],"{'Brademas John', 'Constantine Karamanlis', 'Brent C. Scowcroft', 'III Makarios', 'Ford Gerald R.', 'Bulent Ecevit'}",{'t_NATO1'}
219,frus1969-76v30_d220,frus1969-76v30,historical-document,1975-03-12,1975,220. Memorandum From the President’s Deputy Assistant for National Security Affairs (Scowcroft) to President Ford,"Source: Ford Library, National Security Adviser, Trip Briefing Books and Cables for Henry Kissinger, 1974–1976, Box 6, HAK for President. Secret; Sensitive. Sent for information. Ford initialed the memorandum.",['Brent C. Scowcroft'],['Ford Gerald R.'],Washington,Gerald R. Ford,[],[],"{'Constantine Karamanlis', 'Clerides Glaufkos', 'Brent C. Scowcroft', 'III Makarios', 'Ford Gerald R.', 'A. Henry Kissinger', 'Denktash Rauf'}",set()
220,frus1969-76v30_d221,frus1969-76v30,historical-document,1975-03-21,1975,221. Memorandum of Conversation,"Source: Library of Congress, Manuscript Division, Kissinger Papers, Box CL 281, Memoranda of Conversations, Presidential File, January–May 1975. No classification marking. The meeting was held in the Oval Office.",[],[],Washington,Gerald R. Ford,[],[],"{'Brademas John', 'D. Hugh Scott', 'Paul S. Sarbanes', 'Bitsios Dimitrios', 'Brent C. Scowcroft', 'James Schlesinger', 'III Makarios', 'Ford Gerald R.', 'A. Henry Kissinger', 'Benjamin Rosenthal S.'}","{'t_UN1', 't_NATO1'}"
221,frus1969-76v30_d222,frus1969-76v30,historical-document,1975-04-17,1975,222. Briefing Memorandum From the Director of the Bureau of Intelligence and Research (Hyland) to Secretary of State Kissinger,"Source: Library of Congress, Manuscript Division, Kissinger Papers, Box 239, Geopolitical File, Turkey. Confidential. Drafted by George Harris (INR/RNA).",['G. Hyland William'],['A. Henry Kissinger'],Washington,Gerald R. Ford,[],[],"{'G. Hyland William', 'Erbakan Necmettin', 'Demirel Suleyman', 'Clerides Glaufkos', 'A. Henry Kissinger', 'Bulent Ecevit', 'Denktash Rauf'}",set()
222,frus1969-76v30_d223,frus1969-76v30,historical-document,1975-05-16,1975,223. Memorandum of Conversation,"Source: Ford Library, National Security Adviser, Memoranda of Conversations, Box 11, 5/16/75. Confidential. The meeting was held in the Oval Office.",[],[],Washington,Gerald R. Ford,[],[],"{'(Mike) J. Mansfield Michael', 'D. Hugh Scott', 'Eagleton F. Thomas', 'Brent C. Scowcroft', 'Ford Gerald R.', 'A. Henry Kissinger', 'Donald H. Rumsfeld'}",{'t_NATO1'}
223,frus1969-76v30_d224,frus1969-76v30,historical-document,1975-05-22,1975,224. Memorandum of Conversation,"Source: National Archives, RG 59, Records of Henry Kissinger, 1973–1977, Entry Nodis. The meeting was held in the Foreign Minister’s office. Kissinger was in Ankara to attend a CENTO meeting.",[],[],Ankara,Gerald R. Ford,[],[],"{'J. Joseph Sisco', 'Constantine Karamanlis', 'Demirel Suleyman', 'Arthur Hartman', 'Bitsios Dimitrios', 'Esenbel Melih', 'Colonel Kennedy Richard T.', 'III Makarios', 'A. Henry Kissinger', 'B. Macomber William', 'Bulent Ecevit'}","{'t_NSC1', 't_UN1', 't_NATO1'}"
